"","accession","organism","taxon_id"
"6061","Q13576","Homo sapiens",9606
"6062","P46957","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6063","P47031","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6064","P47037","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6065","P47083","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6066","O14602","Homo sapiens",9606
"6067","P0C7P4","Homo sapiens",9606
"6068","Q7Z4I7","Homo sapiens",9606
"6069","P48454","Homo sapiens",9606
"6070","Q08209","Homo sapiens",9606
"6071","P16298","Homo sapiens",9606
"6072","P48524","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6073","Q8N752","Homo sapiens",9606
"6074","P48730","Homo sapiens",9606
"6075","P49674","Homo sapiens",9606
"6076","P48836","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6077","Q16644","Homo sapiens",9606
"6078","Q96PN8","Homo sapiens",9606
"6079","O43930","Homo sapiens",9606
"6080","P51817","Homo sapiens",9606
"6081","P49207","Homo sapiens",9606
"6082","P49354","Homo sapiens",9606
"6083","Q9Y5K3","Homo sapiens",9606
"6084","P29469","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6085","Q99666","Homo sapiens",9606
"6086","O14715","Homo sapiens",9606
"6087","P0DJD0","Homo sapiens",9606
"6088","P0DJD1","Homo sapiens",9606
"6089","Q05823","Homo sapiens",9606
"6090","O42831","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6091","P38697","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6092","P39567","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6093","P50107","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6094","P50148","Homo sapiens",9606
"6095","O95837","Homo sapiens",9606
"6096","P29992","Homo sapiens",9606
"6097","Q9UQ16","Homo sapiens",9606
"6098","Q05193","Homo sapiens",9606
"6099","Q8NFP9","Homo sapiens",9606
"6100","Q9NRJ5","Homo sapiens",9606
"6101","P36019","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6102","O00194","Homo sapiens",9606
"6103","P51572","Homo sapiens",9606
"6104","Q9Y5Z7","Homo sapiens",9606
"6105","P51649","Homo sapiens",9606
"6106","Q9UK32","Homo sapiens",9606
"6107","P52739","Homo sapiens",9606
"6108","P52790","Homo sapiens",9606
"6109","P53183","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6110","P53221","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6111","P53265","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6112","P53319","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6113","P53127","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6114","P53675","Homo sapiens",9606
"6115","P53889","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6116","P53914","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6117","P53978","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6118","Q9UGJ0","Homo sapiens",9606
"6119","Q9H115","Homo sapiens",9606
"6120","P54964","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6121","A2A3N6","Homo sapiens",9606
"6122","P55039","Homo sapiens",9606
"6123","A6NEC2","Homo sapiens",9606
"6124","Q9BYC2","Homo sapiens",9606
"6125","P57088","Homo sapiens",9606
"6126","P60059","Homo sapiens",9606
"6127","P32345","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6128","P14649","Homo sapiens",9606
"6129","P17081","Homo sapiens",9606
"6130","Q9H4E5","Homo sapiens",9606
"6131","P51153","Homo sapiens",9606
"6132","Q92930","Homo sapiens",9606
"6133","P59190","Homo sapiens",9606
"6134","Q8WUD1","Homo sapiens",9606
"6135","Q9Y2X8","Homo sapiens",9606
"6136","P51668","Homo sapiens",9606
"6137","Q5JXB2","Homo sapiens",9606
"6138","P61254","Homo sapiens",9606
"6139","Q2PPJ7","Homo sapiens",9606
"6140","P61326","Homo sapiens",9606
"6141","P61457","Homo sapiens",9606
"6142","P61517","Escherichia coli (strain K12)",83333
"6143","Q71DI3","Homo sapiens",9606
"6144","Q16695","Homo sapiens",9606
"6145","P84243","Homo sapiens",9606
"6146","P68431","Homo sapiens",9606
"6147","P61830","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6148","Q6NXT2","Homo sapiens",9606
"6149","Q5TEC6","Homo sapiens",9606
"6150","Q6EEV6","Homo sapiens",9606
"6151","P33329","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6152","P0AAG8","Escherichia coli (strain K12)",83333
"6153","P54999","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6154","P62312","Homo sapiens",9606
"6155","Q8TD47","Homo sapiens",9606
"6156","P22090","Homo sapiens",9606
"6157","P62714","Homo sapiens",9606
"6158","Q5JNZ5","Homo sapiens",9606
"6159","Q9HAV0","Homo sapiens",9606
"6160","Q9Y536","Homo sapiens",9606
"6161","P0DN37","Homo sapiens",9606
"6162","P0DN26","Homo sapiens",9606
"6163","F5H284","Homo sapiens",9606
"6164","A0A0B4J2A2","Homo sapiens",9606
"6165","A0A075B767","Homo sapiens",9606
"6166","A0A075B759","Homo sapiens",9606
"6167","P62987","Homo sapiens",9606
"6168","P0CG47","Homo sapiens",9606
"6169","P0CG48","Homo sapiens",9606
"6170","P60763","Homo sapiens",9606
"6171","Q96LZ3","Homo sapiens",9606
"6172","P63128","Homo sapiens",9606
"6173","P62685","Homo sapiens",9606
"6174","Q9YNA8","Homo sapiens",9606
"6175","Q7LDI9","Homo sapiens",9606
"6176","P87889","Homo sapiens",9606
"6177","P63145","Homo sapiens",9606
"6178","P63130","Homo sapiens",9606
"6179","P63126","Homo sapiens",9606
"6180","P62684","Homo sapiens",9606
"6181","P62683","Homo sapiens",9606
"6182","Q66LE6","Homo sapiens",9606
"6183","Q00005","Homo sapiens",9606
"6184","Q9Y2T4","Homo sapiens",9606
"6185","G2XKQ0","Homo sapiens",9606
"6186","Q6IS14","Homo sapiens",9606
"6187","Q9Y2T7","Homo sapiens",9606
"6188","A0A1B0GUS4","Homo sapiens",9606
"6189","Q8NEV1","Homo sapiens",9606
"6190","P69849","Homo sapiens",9606
"6191","Q15155","Homo sapiens",9606
"6192","Q5JPE7","Homo sapiens",9606
"6193","P77395","Escherichia coli (strain K12)",83333
"6194","P77695","Escherichia coli (strain K12)",83333
"6195","Q86UP8","Homo sapiens",9606
"6196","Q6EKJ0","Homo sapiens",9606
"6197","P78356","Homo sapiens",9606
"6198","Q9UPE1","Homo sapiens",9606
"6199","Q5VXH5","Homo sapiens",9606
"6200","Q5VWM6","Homo sapiens",9606
"6201","Q5VWM4","Homo sapiens",9606
"6202","Q5VTA0","Homo sapiens",9606
"6203","Q5SWL7","Homo sapiens",9606
"6204","O95521","Homo sapiens",9606
"6205","O60811","Homo sapiens",9606
"6206","O60809","Homo sapiens",9606
"6207","O95522","Homo sapiens",9606
"6208","P78537","Homo sapiens",9606
"6209","P82914","Homo sapiens",9606
"6210","P82921","Homo sapiens",9606
"6211","Q969Q0","Homo sapiens",9606
"6212","P83881","Homo sapiens",9606
"6213","P84022","Homo sapiens",9606
"6214","Q15796","Homo sapiens",9606
"6215","O15198","Homo sapiens",9606
"6216","P86791","Homo sapiens",9606
"6217","P86790","Homo sapiens",9606
"6218","Q00765","Homo sapiens",9606
"6219","P32874","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6220","Q8WU68","Homo sapiens",9606
"6221","O15020","Homo sapiens",9606
"6222","P0DME0","Homo sapiens",9606
"6223","Q9BRL6","Homo sapiens",9606
"6224","Q01484","Homo sapiens",9606
"6225","Q01574","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6226","P13164","Homo sapiens",9606
"6227","Q01629","Homo sapiens",9606
"6228","Q02201","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6229","Q02206","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6230","P39374","Escherichia coli (strain K12)",83333
"6231","Q03001","Homo sapiens",9606
"6232","Q03102","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6233","P32642","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6234","Q03921","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6235","P51533","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6236","Q04304","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6237","Q04373","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6238","Q04493","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6239","Q04602","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6240","Q05040","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6241","Q05471","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6242","P38714","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6243","Q05518","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6244","O94808","Homo sapiens",9606
"6245","Q06217","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6246","Q06344","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6247","Q06409","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6248","Q02078","Homo sapiens",9606
"6249","Q14814","Homo sapiens",9606
"6250","Q06608","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6251","Q06609","Homo sapiens",9606
"6252","Q06708","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6253","Q07655","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6254","O75525","Homo sapiens",9606
"6255","Q5VWX1","Homo sapiens",9606
"6256","Q9NSK0","Homo sapiens",9606
"6257","Q6P597","Homo sapiens",9606
"6258","Q08162","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6259","Q08299","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6260","Q08623","Homo sapiens",9606
"6261","Q04898","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6262","Q8N4A0","Homo sapiens",9606
"6263","Q12326","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6264","Q12055","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6265","Q12099","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6266","Q12176","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6267","Q12200","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6268","Q12213","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6269","P05737","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6270","Q12242","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6271","Q12429","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6272","Q12518","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6273","Q12672","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6274","Q9UGP5","Homo sapiens",9606
"6275","Q12692","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6276","Q9NZI6","Homo sapiens",9606
"6277","Q12974","Homo sapiens",9606
"6278","Q93096","Homo sapiens",9606
"6279","Q9UEU5","Homo sapiens",9606
"6280","Q6NT46","Homo sapiens",9606
"6281","Q4V321","Homo sapiens",9606
"6282","Q13070","Homo sapiens",9606
"6283","Q13069","Homo sapiens",9606
"6284","Q13136","Homo sapiens",9606
"6285","O75335","Homo sapiens",9606
"6286","O75145","Homo sapiens",9606
"6287","O75334","Homo sapiens",9606
"6288","Q13137","Homo sapiens",9606
"6289","O75914","Homo sapiens",9606
"6290","Q13153","Homo sapiens",9606
"6291","Q13188","Homo sapiens",9606
"6292","P0CB38","Homo sapiens",9606
"6293","Q13362","Homo sapiens",9606
"6294","Q15173","Homo sapiens",9606
"6295","Q13439","Homo sapiens",9606
"6296","O15428","Homo sapiens",9606
"6297","Q13542","Homo sapiens",9606
"6298","Q9UQM7","Homo sapiens",9606
"6299","Q13557","Homo sapiens",9606
"6300","Q13554","Homo sapiens",9606
"6301","Q9BVA1","Homo sapiens",9606
"6302","Q9BXS1","Homo sapiens",9606
"6303","P50875","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6304","P37024","Escherichia coli (strain K12)",83333
"6305","Q13952","Homo sapiens",9606
"6306","Q9BTT6","Homo sapiens",9606
"6307","Q14197","Homo sapiens",9606
"6308","Q14289","Homo sapiens",9606
"6309","Q9Y247","Homo sapiens",9606
"6310","P04397","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6311","Q14653","Homo sapiens",9606
"6312","Q12873","Homo sapiens",9606
"6313","Q14CZ7","Homo sapiens",9606
"6314","Q15036","Homo sapiens",9606
"6315","Q15043","Homo sapiens",9606
"6316","Q15047","Homo sapiens",9606
"6317","Q15054","Homo sapiens",9606
"6318","Q15126","Homo sapiens",9606
"6319","Q15172","Homo sapiens",9606
"6320","P25635","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6321","P57723","Homo sapiens",9606
"6322","Q15431","Homo sapiens",9606
"6323","Q15751","Homo sapiens",9606
"6324","Q15814","Homo sapiens",9606
"6325","Q9Y3P9","Homo sapiens",9606
"6326","P63027","Homo sapiens",9606
"6327","P62491","Homo sapiens",9606
"6328","Q6ZU15","Homo sapiens",9606
"6329","Q3KQV9","Homo sapiens",9606
"6330","Q99909","Homo sapiens",9606
"6331","Q16537","Homo sapiens",9606
"6332","Q16719","Homo sapiens",9606
"6333","Q16762","Homo sapiens",9606
"6334","Q16773","Homo sapiens",9606
"6335","Q16775","Homo sapiens",9606
"6336","P35558","Homo sapiens",9606
"6337","P16118","Homo sapiens",9606
"6338","Q32P51","Homo sapiens",9606
"6339","Q3SXM5","Homo sapiens",9606
"6340","Q3V6T2","Homo sapiens",9606
"6341","Q3ZCM7","Homo sapiens",9606
"6342","Q9BQE9","Homo sapiens",9606
"6343","Q8WUZ0","Homo sapiens",9606
"6344","Q4VNC1","Homo sapiens",9606
"6345","Q53GS7","Homo sapiens",9606
"6346","Q562R1","Homo sapiens",9606
"6347","Q58FF6","Homo sapiens",9606
"6348","Q58FF8","Homo sapiens",9606
"6349","Q58FG1","Homo sapiens",9606
"6350","Q5GLZ8","Homo sapiens",9606
"6351","Q5JTV8","Homo sapiens",9606
"6352","Q9ULQ0","Homo sapiens",9606
"6353","Q63HN8","Homo sapiens",9606
"6354","Q659C4","Homo sapiens",9606
"6355","Q69YU5","Homo sapiens",9606
"6356","Q6DD88","Homo sapiens",9606
"6357","Q6IN84","Homo sapiens",9606
"6358","Q6IQ49","Homo sapiens",9606
"6359","Q6NUK1","Homo sapiens",9606
"6360","Q96IZ6","Homo sapiens",9606
"6361","Q6P3W6","Homo sapiens",9606
"6362","Q8N660","Homo sapiens",9606
"6363","A0A087WUL8","Homo sapiens",9606
"6364","Q6P474","Homo sapiens",9606
"6365","Q6P9B6","Homo sapiens",9606
"6366","Q6PCB5","Homo sapiens",9606
"6367","Q6UXV4","Homo sapiens",9606
"6368","Q7L804","Homo sapiens",9606
"6369","Q71UM5","Homo sapiens",9606
"6370","Q96F07","Homo sapiens",9606
"6371","Q7Z3C6","Homo sapiens",9606
"6372","Q7Z406","Homo sapiens",9606
"6373","Q7Z4G4","Homo sapiens",9606
"6374","Q7Z4Q2","Homo sapiens",9606
"6375","P38748","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6376","Q86TI2","Homo sapiens",9606
"6377","Q86U06","Homo sapiens",9606
"6378","A6NDY0","Homo sapiens",9606
"6379","O43679","Homo sapiens",9606
"6380","Q86U86","Homo sapiens",9606
"6381","Q86V48","Homo sapiens",9606
"6382","Q86VD1","Homo sapiens",9606
"6383","Q86VV8","Homo sapiens",9606
"6384","Q86YR5","Homo sapiens",9606
"6385","P81274","Homo sapiens",9606
"6386","Q9BRT8","Homo sapiens",9606
"6387","Q8IUF1","Homo sapiens",9606
"6388","Q5RIA9","Homo sapiens",9606
"6389","Q5JTY5","Homo sapiens",9606
"6390","Q4V339","Homo sapiens",9606
"6391","Q8IUG5","Homo sapiens",9606
"6392","Q8IV48","Homo sapiens",9606
"6393","Q8IVS2","Homo sapiens",9606
"6394","Q8IXI2","Homo sapiens",9606
"6395","Q8NDX5","Homo sapiens",9606
"6396","Q8IYB5","Homo sapiens",9606
"6397","Q8IZ07","Homo sapiens",9606
"6398","Q6ZTN6","Homo sapiens",9606
"6399","Q9NYB9","Homo sapiens",9606
"6400","Q8N3K9","Homo sapiens",9606
"6401","Q8WVM7","Homo sapiens",9606
"6402","Q9UJ98","Homo sapiens",9606
"6403","Q8N442","Homo sapiens",9606
"6404","P46943","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6405","Q8N4C8","Homo sapiens",9606
"6406","Q5M9Q1","Homo sapiens",9606
"6407","Q9NP61","Homo sapiens",9606
"6408","Q8N6T3","Homo sapiens",9606
"6409","Q8N6T7","Homo sapiens",9606
"6410","P53734","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6411","Q8N983","Homo sapiens",9606
"6412","Q8N9N2","Homo sapiens",9606
"6413","Q8N9Z2","Homo sapiens",9606
"6414","P32794","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6415","Q8NBU5","Homo sapiens",9606
"6416","Q8NBX0","Homo sapiens",9606
"6417","Q8NC60","Homo sapiens",9606
"6418","Q8NEC7","Homo sapiens",9606
"6419","Q8NEF9","Homo sapiens",9606
"6420","Q96HP0","Homo sapiens",9606
"6421","Q8NFC6","Homo sapiens",9606
"6422","Q8NFZ0","Homo sapiens",9606
"6423","Q8NI60","Homo sapiens",9606
"6424","Q8TA86","Homo sapiens",9606
"6425","Q8TAA5","Homo sapiens",9606
"6426","Q8TAE6","Homo sapiens",9606
"6427","Q8TBF4","Homo sapiens",9606
"6428","Q8TD16","Homo sapiens",9606
"6429","Q8TDD1","Homo sapiens",9606
"6430","Q8TDH9","Homo sapiens",9606
"6431","Q8WUI4","Homo sapiens",9606
"6432","Q8WUX1","Homo sapiens",9606
"6433","Q8WUX9","Homo sapiens",9606
"6434","Q8WYP5","Homo sapiens",9606
"6435","Q92540","Homo sapiens",9606
"6436","Q8TDX9","Homo sapiens",9606
"6437","Q9P0V9","Homo sapiens",9606
"6438","P53829","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6439","Q92913","Homo sapiens",9606
"6440","P61328","Homo sapiens",9606
"6441","Q92990","Homo sapiens",9606
"6442","O00507","Homo sapiens",9606
"6443","Q93045","Homo sapiens",9606
"6444","Q93074","Homo sapiens",9606
"6445","Q93100","Homo sapiens",9606
"6446","Q96A72","Homo sapiens",9606
"6447","Q96BM9","Homo sapiens",9606
"6448","Q96BY7","Homo sapiens",9606
"6449","Q2TAZ0","Homo sapiens",9606
"6450","Q4VC44","Homo sapiens",9606
"6451","Q96D71","Homo sapiens",9606
"6452","Q96E39","Homo sapiens",9606
"6453","Q96ER3","Homo sapiens",9606
"6454","Q96ES7","Homo sapiens",9606
"6455","Q96FK6","Homo sapiens",9606
"6456","Q96FN4","Homo sapiens",9606
"6457","Q9UQB9","Homo sapiens",9606
"6458","Q96GK7","Homo sapiens",9606
"6459","Q6P2I3","Homo sapiens",9606
"6460","Q96HA7","Homo sapiens",9606
"6461","Q96HR8","Homo sapiens",9606
"6462","Q96II8","Homo sapiens",9606
"6463","Q63ZY6","Homo sapiens",9606
"6464","Q9UPQ3","Homo sapiens",9606
"6465","Q96PM5","Homo sapiens",9606
"6466","Q96PV6","Homo sapiens",9606
"6467","Q96BF6","Homo sapiens",9606
"6468","Q96RT1","Homo sapiens",9606
"6469","Q9ULJ8","Homo sapiens",9606
"6470","Q96SZ6","Homo sapiens",9606
"6471","Q7L099","Homo sapiens",9606
"6472","Q8WXA3","Homo sapiens",9606
"6473","Q96PU4","Homo sapiens",9606
"6474","Q99190","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6475","Q99321","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6476","Q15417","Homo sapiens",9606
"6477","Q99570","Homo sapiens",9606
"6478","Q99584","Homo sapiens",9606
"6479","B5ME19","Homo sapiens",9606
"6480","Q99808","Homo sapiens",9606
"6481","Q9NR22","Homo sapiens",9606
"6482","Q99962","Homo sapiens",9606
"6483","Q9BSU3","Homo sapiens",9606
"6484","Q9BTU6","Homo sapiens",9606
"6485","Q9BUP0","Homo sapiens",9606
"6486","Q9BUP3","Homo sapiens",9606
"6487","Q9BV40","Homo sapiens",9606
"6488","Q5TAP6","Homo sapiens",9606
"6489","Q9BWH2","Homo sapiens",9606
"6490","Q6N069","Homo sapiens",9606
"6491","Q8IWL3","Homo sapiens",9606
"6492","Q58EX7","Homo sapiens",9606
"6493","Q9BXW7","Homo sapiens",9606
"6494","Q9BYN0","Homo sapiens",9606
"6495","O60907","Homo sapiens",9606
"6496","Q9BQ87","Homo sapiens",9606
"6497","Q9HA47","Homo sapiens",9606
"6498","Q9H0C8","Homo sapiens",9606
"6499","Q9H1B7","Homo sapiens",9606
"6500","Q9H1I8","Homo sapiens",9606
"6501","Q9H2H8","Homo sapiens",9606
"6502","Q9H3M7","Homo sapiens",9606
"6503","Q96J92","Homo sapiens",9606
"6504","Q9Y3S1","Homo sapiens",9606
"6505","Q9NZN3","Homo sapiens",9606
"6506","Q9H900","Homo sapiens",9606
"6507","Q9H1K4","Homo sapiens",9606
"6508","Q02908","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
"6509","Q9HD45","Homo sapiens",9606
"6510","Q8TF09","Homo sapiens",9606
"6511","P11986","Saccharomyces cerevisiae (strain ATCC 204508 / S288c)",559292
